"gene_family","SRR14127885","SRR14127886","SRR14127887","SRR14127888","SRR14127889","SRR14127890","SRR14127891","SRR14127893","SRR14127894","SRR14127895","SRR14127896","SRR14127897","SRR14127898","SRR14127899","SRR14127900","SRR14127901","SRR14127902","SRR14127904","SRR14127905","SRR14127907","SRR14127931","SRR14127932","SRR14127933","SRR14127934","SRR14127935","SRR14127936","SRR14127937","SRR14127939","SRR14127940","SRR14127941","SRR14127942","SRR14127943","SRR14127944","SRR14127945","SRR14127946","SRR14127947","SRR14127948","SRR14127950","SRR14127951","SRR14128067","SRR14128068","SRR14128069","SRR14128070","SRR14128072","SRR14128073","SRR14128074","SRR14128075","SRR14128076","SRR14128077","SRR14128078","SRR14128079","SRR14128080","SRR14128081","SRR14128083","SRR14128085","SRR14128111","SRR14128112","SRR14128113","SRR14128114","SRR14128115","SRR14128116","SRR14128117","SRR14128118","SRR14128120","SRR14128121","SRR14128122","SRR14128123","SRR14128124","SRR14128125","SRR14128126","SRR14128127","SRR14128128","SRR14128130","SRR14128131","SRR14128132","SRR14128134"
"UniRef90_U2R2D9",0,0,0,16.8749372679,9.2165898618,0,0,0,0,0,12.8816154656,40.8268913495,115.7188715556,21.3946006608,0,0,0,4.6082949309,0,52.4196091325,0,0,0,0,0,0,95.9333437135,0,9.2165898618,0,12.7928949358,0,0,8.8849487786,0,0,0,0,0,12.7172372641,0,8.7749615975,0,0,22.8361640556,56.5656349227,23.1054787506,33.424126489,0,0,8.702106445,4.6511627907,0,4.5871559633,4.6296296296,0,4.5871559633,0,33.2074012857,89.997317049,0,29.4121554442,13.5513032151,385.7634000573,0,0,0,0,0,0,9.2379245605,0,0,0,0,0
"UniRef90_U2RAS2",83.5578191244,345.3628304282,598.9077026612,120.4218697101,190.0381818237,0,0,0,0,102.0225999613,0,15.1515151515,254.3982599909,852.7243079027,1192.9825353916,30.303030303,47.3725204898,2898.6429426023,6612.0393925004,2594.7566510692,0,0,265.6313361116,714.3643394117,0,28.9915966387,125.2893067672,0,410.1856757436,3580.6567278144,387.0742243382,38.539380834,0,13.3333333333,0,707.5503181113,52.4892034039,0,0,11665.859184959,179.4894873849,79.641466565,0,0,0,731.8373546079,345.0699449704,683.632473857,49.9639249639,7441.7671519201,43.0101269834,0,29.8004369212,391.8365370328,0,53.2905155382,41.5353899604,4682.6793633995,4828.8237693899,3200.0800321874,0,2869.4336109739,1113.21703147,288.198753438,14.8148148148,92.7271652962,46.2164840909,206.8444687123,3960.1436481452,14394.9722686143,1279.3749040187,4141.2127189601,0,1639.4096218376,0,564.1211657191
"UniRef90_U2RBL3",0,0,0,0,0,0,0,0,0,0,0,0,0,14.8148148148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1515151515,0,0,0,0,0,0,0,0,0,0,0,0
"UniRef90_U2RQZ1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3636363636,0,0,0,0,0
"UniRef90_U2SNC4",0,53.6092784185,0,0,0,0,0,0,0,0,0,0,0,12.393520458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.5061352066,0,0,0,0,0,0,0,0,0,0,0,0,58.8305640615,533.6756695129,0,8.1004853732,0,0,0,0,0,0,0,0,0,7.874015748
"UniRef90_U2SSM5",0,0,0,0,0,0,0,0,16.2601626016,0,0,0,25.3265371137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.582390087,17.3913043478,0,0,0,0,0,0,0,0,0,0,0,0,0
"UniRef90_U2T0U2",0,0,0,0,0,0,0,0,31.8431568432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0481927711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286.04005663,0,0,0,0,0,0,0,0,0,0,0,0
"UniRef90_U2UV33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
"UniRef90_U2V6P6",6.8965517241,0,0,166.7462843176,0,0,82.4758670784,0,0,0,0,18.9873417722,0,0,0,0,0,0,13.5135135135,0,0,0,0,0,0,0,0,0,0,13.1578947368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5824042503,6.8027210884,0,0,0,65.4674109206,53.2730560579,0,6.8027210884,0,0,0,0,0,27.0432692308
"UniRef90_U2W3H8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7391304348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UniRef90_U2WFD6",0,13.5135135135,0,0,0,0,0,0,0,0,0,45.134335752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7786265344,0,0,0,0,33.6477417014,0,0
"UniRef90_U2WLT1",0,0,0,0,0,0,0,0,0,0,0,0,28.5714285714,0,0,0,0,0,0,0,0,0,0,0,14.2857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.5566105751,0,0,0,0,0,0,0,0,0,0,27.1214489289,0
"UniRef90_U7SUE4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8550830149,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UniRef90_U7TWS7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2601626016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1515151515,0
"UniRef90_U7UVW5",0,0,0,0,0,0,0,0,0,0,21.978021978,92.6315789474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2558139535,0,0,0,0,0,53.3428165007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UniRef90_U7V3R5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8130759799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UniRef90_U7VAI7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6153846154,0,0
"UniRef90_UPI0002B6BC8E",0,0,0,0,0,0,0,5.5273470259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UniRef90_UPI0002FC1323",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5555555556,0,0
"UniRef90_UPI00030303B0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.025373639,0,0
"UniRef90_UPI000319827F",0,0,0,0,0,0,0,8.4745762712,0,0,0,0,7.6923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.7344744349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2601626016,0,22.7602905569,0,30.910609858,8.7719298246,0,0,0,0,0,0,0,0,0,0,0
"UniRef90_UPI0003F91960",0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5594316138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.658008658,4.329004329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.2459695299,0,0,0,0,0,0,0,0,0,0,0,0,34.6321968886,0,0
"UniRef90_UPI0003FA413A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.77655574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.4556138153,0,0
"UniRef90_UPI0003FD1287",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4252376447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UniRef90_UPI000408F1F8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.1135981122,0,0
"UniRef90_UPI00040CC5F8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.5599451445,0,0
"UniRef90_UPI0004137662",0,0,0,0,0,16.5766940555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7835536593,0,0
"UniRef90_UPI0004162510",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1730468055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.3859953209,0,0
"UniRef90_UPI0004686854",0,9.8177026137,22.4256131336,0,0,0,0,25.0496167106,0,0,0,0,29.6924254706,0,0,0,0,0,14.7058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6764705882,0,0,131.9353801418,0,0,0,6.9444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0845070423,0,266.0743413095,211.5591419904,0,0,0,10.0206514597,0,0,0,0,0,0,11.1111111111,0,0
"UniRef90_UPI000479641D",0,0,0,0,0,0,0,0,0,0,0,4.4444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4247787611,0,0
"UniRef90_UPI000479AA55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7619047619,0,0
"UniRef90_UPI00047B1F77",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8309178744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9019607843,0,0,0,0,0,151.7246792607,0,0
"UniRef90_UPI0004A4FB42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8965517241,0,0,0,0,0,0,0,0,0,0,0,0,13.313871196,0
"UniRef90_UPI0004E12320",0,0,0,0,0,0,0,0,0,0,0,14.0845070423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UniRef90_UPI0005B88DF1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1754161332,4.6948356808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6948356808,0,0,0,0,0,0,0,0,0,0
"UniRef90_UPI00067D5F79",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5523646116,0,0
"UniRef90_UPI00067DABA4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7261705455,0,0
"UniRef90_UPI0006AE61CA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.7088451488,0,0
"UniRef90_UPI0007E347B6",0,0,0,0,0,0,0,0,0,0,0,0,29.2884338142,0,0,19.5741195741,11.9786332224,0,0,31.7805819246,0,11.6676191961,6.8472277766,0,0,0,0,0,0,76.6548276581,0,0,0,0,0,0,6.2922058416,11.7712228223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4102564103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UniRef90_UPI0008D991DA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6217899938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UniRef90_UPI00096D13CC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7619047619,0,0
"UniRef90_UPI00098B74EF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0890715885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UniRef90_UPI0009DBB8A0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8495310235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.688172043,0,0,12.1679447402,0,128.5230300771,0
"UniRef90_UPI0009F878EB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0975609756,0,0,0,0,6.0606060606,0,0
"UniRef90_UPI0009F8CB93",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.8693448766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7320952411,0,43.3319233839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UniRef90_UPI0009F9F956",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9304830114,0,0
"UniRef90_UPI000A045CC9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4102564103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UniRef90_UPI000A076990",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.521951915,0,0
"UniRef90_UPI000BB16949",16.2288498255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0191457762,0,0,0,15.0177249323,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6642896571
"UniRef90_UPI000D0F02A6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4843049327,0,0
"UniRef90_UPI000D0FF8D8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.7390730713,52.5804239507,0,0,0,0,0,0,0,0,0,0,11.5482036573,0,0
"UniRef90_UPI000E0D5AAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0293913823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UniRef90_UPI000E598125",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0883525966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UniRef90_V2Y0N7",0,0,55.8425749717,0,0,0,0,0,0,0,0,0,151.3669611035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.646105322,0,0,0,0,0,0,22.8050868183,0,28.9113871203,0,0,0,0,0,0,0,36.4450127877,0,0,0,14.7058823529,0,0,0,0,0,0,0,0,0,0,127.8362041244,0,0,0,0,16.9503698915,0,0,0,0,0,0,0,0,0
"UniRef90_W1Q1L8",0,0,0,10.101010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UniRef90_W1Q6C7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9285714286,0,0
"UniRef90_W2C155",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9285714286,0,0
"UniRef90_W2C822",0,0,0,0,0,0,0,0,0,0,0,0,0,18.8729399256,29.3833943834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7931034483,0,0,0,8.9285714286,0,5.0505050505,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,25.6769374416,0,20.101010101,0,0,0,0,0,0,0,0,0,99.900990099,0,0
"UniRef90_W2CA56",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8303249097,10.8303249097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0742631045,0,0
"UniRef90_W2CDB2",0,0,0,0,0,0,0,0,19.1467928138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2973837537,0,0,0,10.1525458668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.4790764791,0,0
"UniRef90_W2CG66",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4621041605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UniRef90_W2CGF0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.7692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8456375839,0,0,0,0,0,0,0,0,0,0,41.6666666667,0,0,0,42.109929078,0,0
"UniRef90_W2CHB7",16.6666666667,0,0,0,0,0,0,0,20.0039455514,0,0,0,0,0,0,0,0,0,40.3687790906,0,0,0,0,0,0,0,0,0,0,7.3529411765,0,0,0,0,0,23.8928801835,0,0,110.0037427554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.9641631719,0,8.2644628099,0,0,203.6550538443,0,0,0,0,0,0,0,0,0,0,0,0,0
"UniRef90_W2CIC4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2557027226,0,0,0,0,0,7.1301474326,0,0,0,0,0,0,0,0,13.4139845249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.770870014,0,0
"UniRef90_W2CII2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4644808743,0,0,0,0,0,0,0,0,0,0,12.1951219512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.691588785,0,0,0,0,0,0,0,0,0,0,68.5824680029,0,0
"UniRef90_W2CIW7",0,0,0,0,0,0,0,0,10.3359863255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3359863255,0,0,0,0,0,0,0,15.4115930948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.72054785,0,0,0,0,0,0,0,0,0,0,165.5897189362,0,0
"UniRef90_W2CJI7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.3597122302,0,0
"UniRef90_W2CR80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.2530794159,0,0,0,0,0,0,0,0,18.3641117493,0,0,0,0,0,0,0,0,0,19.591019591,0,9.86199858,0,0,40.907218411,0,0,0,0,0,0,0,0,0,0,10.4439354276,0,0,0,0,0,0,0,0,22.2631099321,0,0,19.6765760015,0,0,0,0,0,0,0,0,0,0,0,15.7619178837,0,6.9445281699
"UniRef90_W2CSC7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5229357798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3486238532,0,0
"UniRef90_W2CTG9",0,0,0,8.4745762712,8.547008547,0,0,0,0,0,0,0,27.7599633532,0,72.2869730506,0,0,35.6496627025,50.0798599227,0,0,0,0,0,0,0,0,0,0,13.0617322345,0,0,0,0,0,28.3647885384,0,0,0,0,0,9.2167855929,25.4237288136,8.4745762712,0,0,0,0,0,0,0,0,0,0,0,8.4745762712,0,16.8779376157,0,0,0,0,60.3290712166,0,0,0,0,0,0,0,0,0,0,33.6146322936,0,0
"UniRef90_W2VC95",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5248868778,0,0,0,0,0,0,0,0,0,0,0,4.5662100457,0,0,0,0
